target_id	length	eff_length	est_counts	tpm
FBtr0079370	865	683.312	8	1.40433
FBtr0445838	1241	1059.31	0	0
FBtr0074168	1133	951.312	44	5.54789
FBtr0084026	1384	1202.31	28	2.79344
FBtr0303601	9928	9746.31	0	0
FBtr0345171	10000	9818.31	0	0
FBtr0303602	10201	10019.3	0	0
FBtr0345169	9931	9749.31	0	0
FBtr0332437	8982	8800.31	1.99991	0.027259
FBtr0345170	9054	8872.31	9.09874e-05	1.23011e-06
FBtr0083526	1706	1524.31	92	7.23956
FBtr0340238	332	150.353	0	0
FBtr0085361	1076	894.312	2	0.26825
FBtr0331610	2896	2714.31	2.94645	0.130208
FBtr0331611	2890	2708.31	44.518	1.97168
FBtr0332285	4744	4562.31	117.11	3.07899
FBtr0070569	2794	2612.31	227.425	10.4427
FBtr0331612	4798	4616.31	0	0
FBtr0344977	3875	3693.31	9.81041	0.318617
FBtr0300993	3542	3360.31	154.608	5.51889
FBtr0300992	3812	3630.31	11.5811	0.382652
FBtr0084263	1503	1321.31	0	0
FBtr0084261	1605	1423.31	0	0
FBtr0084262	1627	1445.31	0	0
FBtr0080316	1148	966.312	102	12.6614
FBtr0082611	3864	3682.31	1520	49.5132
FBtr0084977	2243	2061.31	875.841	50.966
FBtr0084978	2246	2064.31	0	0
FBtr0112727	1022	840.312	1	0.142744
FBtr0344186	1681	1499.31	0	0
FBtr0308892	3210	3028.31	0	0
FBtr0302340	1605	1423.31	0	0
FBtr0344187	1439	1257.31	3.92043	0.374015
FBtr0308894	1443	1261.31	0.0795661	0.00756665
FBtr0086114	537	355.312	65	21.9433
FBtr0303655	6780	6598.31	0	0
FBtr0303676	6723	6541.31	0	0
FBtr0303656	6780	6598.31	0	0
FBtr0303707	6665	6483.31	0	0
FBtr0303677	6708	6526.31	0	0
FBtr0111023	6849	6667.31	0	0
FBtr0303693	6723	6541.31	0	0
FBtr0303694	6607	6425.31	0	0
FBtr0303657	6717	6535.31	0	0
FBtr0303684	6777	6595.31	0	0
FBtr0331170	6849	6667.31	0	0
FBtr0303681	6780	6598.31	0	0
FBtr0303672	6747	6565.31	0	0
FBtr0303659	6693	6511.31	0	0
FBtr0303690	6885	6703.31	0	0
FBtr0303662	6717	6535.31	0	0
FBtr0303703	6852	6670.31	0	0
FBtr0342746	15578	15396.3	23.9999	0.186978
FBtr0303700	6753	6571.31	0	0
FBtr0303680	6714	6532.31	0	0
FBtr0303673	6762	6580.31	0	0
FBtr0303688	6789	6607.31	0	0
FBtr0303685	6714	6532.31	0	0
FBtr0303696	6624	6442.31	3.3369e-05	6.21297e-07
FBtr0290121	6798	6616.31	0	0
FBtr0303658	6747	6565.31	0	0
FBtr0303702	6789	6607.31	0	0
FBtr0303665	6732	6550.31	0	0
FBtr0303678	6714	6532.31	0	0
FBtr0303666	6819	6637.31	0	0
FBtr0303671	6810	6628.31	0	0
FBtr0303698	5941	5759.31	0	0
FBtr0303686	6852	6670.31	0	0
FBtr0303695	6657	6475.31	6.31971e-08	1.17067e-09
FBtr0303691	6795	6613.31	0	0
FBtr0303670	6786	6604.31	0	0
FBtr0111022	6849	6667.31	0	0
FBtr0303687	12006	11824.3	0	0
FBtr0303704	6654	6472.31	1.11593e-07	2.06812e-09
FBtr0303663	6756	6574.31	0	0
FBtr0303668	6693	6511.31	0	0
FBtr0303669	6756	6574.31	0	0
FBtr0344944	6621	6439.31	5.90945e-05	1.10079e-06
FBtr0303679	11444	11262.3	0	0
FBtr0074298	6849	6667.31	0	0
FBtr0303664	6756	6574.31	0	0
FBtr0303697	5965	5783.31	0	0
FBtr0303675	6870	6688.31	0	0
FBtr0303705	5712	5530.31	0	0
FBtr0303682	6786	6604.31	0	0
FBtr0303692	6747	6565.31	0	0
FBtr0303699	6642	6460.31	1.08778e-06	2.01969e-08
FBtr0303706	6624	6442.31	3.3369e-05	6.21297e-07
FBtr0303661	6684	6502.31	0	0
FBtr0303701	6852	6670.31	0	0
FBtr0303674	6831	6649.31	0	0
FBtr0303683	6723	6541.31	0	0
FBtr0303660	6756	6574.31	0	0
FBtr0303667	6684	6502.31	0	0
FBtr0303689	6705	6523.31	0	0
FBtr0345360	2562	2380.31	2	0.100785
FBtr0087797	521	339.312	0	0
FBtr0091891	413	231.312	83	43.0406
FBtr0300278	1880	1698.31	500	35.3143
FBtr0083271	1653	1471.31	28	2.28271
FBtr0300609	4388	4206.31	0	0
FBtr0331162	4421	4239.31	0	0
FBtr0070672	4048	3866.31	2	0.0620485
FBtr0308915	5390	5208.31	0	0
FBtr0300608	4421	4239.31	0	0
FBtr0343569	5613	5431.31	0	0
FBtr0308914	5402	5220.31	0	0
FBtr0301060	2277	2095.31	0	0
FBtr0332426	3244	3062.31	0	0
FBtr0301058	2928	2746.31	11	0.480441
FBtr0301061	2471	2289.31	0	0
FBtr0301059	2193	2011.31	3.47092e-05	2.06997e-06
FBtr0300646	2767	2585.31	522.824	24.2572
FBtr0301347	7044	6862.31	3.65388	0.0638679
FBtr0081397	7704	7522.31	11.3974	0.181742
FBtr0333392	1994	1812.31	4.26859	0.282521
FBtr0078422	1563	1381.31	763.747	66.3217
FBtr0085837	835	653.312	197	36.1696
FBtr0303880	847	665.312	67.1322	12.1033
FBtr0079763	886	704.312	26.8678	4.57579
FBtr0082943	3431	3249.31	203	7.49382
FBtr0070255	1399	1217.31	0	0
FBtr0070256	1289	1107.31	340.033	36.834
FBtr0100198	1360	1178.31	25.9674	2.64342
FBtr0415454	288	106.353	0	0
FBtr0088121	952	770.312	0	0
FBtr0100531	880	698.312	194.639	33.4332
FBtr0100532	1087	905.312	39.3614	5.21519
FBtr0076531	1261	1079.31	0	0
FBtr0083432	717	535.312	0	0
FBtr0071940	3781	3599.31	28.0058	0.933313
FBtr0086670	890	708.312	134	22.6923
FBtr0089450	2234	2052.31	0	0
FBtr0089445	2262	2080.31	0	0
FBtr0089449	4754	4572.31	40.7566	1.0692
FBtr0089447	3219	3037.31	48.9058	1.93139
FBtr0089451	4782	4600.31	75.7607	1.9754
FBtr0333161	4447	4265.31	381.018	10.715
FBtr0089446	2238	2056.31	6.62093	0.386214
FBtr0113417	5743	5561.31	228.812	4.93514
FBtr0089448	4435	4253.31	242.25	6.83181
FBtr0303425	728	546.312	0	0
FBtr0089295	540	358.312	0	0
FBtr0083636	1407	1225.31	0	0
FBtr0305956	1263	1081.31	0	0
FBtr0083634	1281	1099.31	0	0
FBtr0084898	3429	3247.31	253	9.34533
FBtr0091877	528	346.312	0	0
FBtr0080125	2835	2653.31	0	0
FBtr0345617	3044	2862.31	0	0
FBtr0083223	973	791.312	181	27.4365
FBtr0334580	398	216.312	0	0
FBtr0083951	343	161.353	20.4782	15.2235
FBtr0078393	986	804.312	1	0.149133
FBtr0333018	1288	1106.31	0	0
FBtr0075710	4002	3820.31	1	0.0313978
FBtr0087645	2710	2528.31	70	3.32098
FBtr0082091	3679	3497.31	736	25.243
FBtr0084846	1717	1535.31	1	0.0781271
FBtr0077737	1251	1069.31	128	14.3583
FBtr0076969	1649	1467.31	0	0
FBtr0333042	4233	4051.31	55.8802	1.65448
FBtr0333041	3429	3247.31	9.66151e-08	3.56877e-09
FBtr0075728	3653	3471.31	439.12	15.1736
FBtr0330290	2770	2588.31	69.2223	3.20795
FBtr0306586	2845	2663.31	0	0
FBtr0085693	2945	2763.31	0	0
FBtr0085695	2340	2158.31	303.555	16.8703
FBtr0085694	2770	2588.31	69.2223	3.20795
FBtr0085692	2809	2627.31	0	0
FBtr0071251	860	678.312	190	33.5987
FBtr0347110	4432	4250.31	0	0
FBtr0433520	4693	4511.31	0	0
FBtr0070963	899	717.312	315	52.6746
FBtr0088013	1736	1554.31	3507.37	270.671
FBtr0088014	1471	1289.31	832.762	77.4749
FBtr0088015	1909	1727.31	13.8721	0.96332
FBtr0087940	2334	2152.31	197	10.9789
FBtr0076678	3110	2928.31	18.4864	0.757239
FBtr0344802	3058	2876.31	187.452	7.81722
FBtr0333107	9521	9339.31	8.4216e-06	1.08163e-07
FBtr0333108	9265	9083.31	15.6872	0.207156
FBtr0333105	9937	9755.31	0	0
FBtr0305211	7261	7079.31	0.0117515	0.000199114
FBtr0305210	9584	9402.31	1181.12	15.0681
FBtr0333106	9409	9227.31	1.05273	0.0136848
FBtr0305212	7373	7191.31	27.5213	0.459049
FBtr0333109	9722	9540.31	1648.6	20.7277
FBtr0074258	1402	1220.31	127.371	12.5198
FBtr0343595	1377	1195.31	23.1442	2.32252
FBtr0074259	1361	1179.31	0	0
FBtr0074257	1283	1101.31	179.485	19.5486
FBtr0331281	1228	1046.31	0	0
FBtr0331280	1036	854.312	0	0
FBtr0081128	2500	2318.31	1161	60.0701
FBtr0079227	1662	1480.31	1	0.0810299
FBtr0088567	691	509.312	728.647	171.606
FBtr0077519	2885	2703.31	500	22.1857
FBtr0334696	627	445.312	0	0
FBtr0301089	460	278.312	36	15.5156
FBtr0074466	2131	1949.31	35	2.1537
FBtr0113285	1496	1314.31	168	15.3324
FBtr0078843	517	335.312	0	0
FBtr0339317	1814	1632.31	1	0.0734844
FBtr0339316	471	289.312	0	0
FBtr0079247	657	475.312	0	0
FBtr0331548	1339	1157.31	0	0
FBtr0076522	1526	1344.31	0	0
FBtr0303379	434	252.312	0	0
FBtr0346609	655	473.312	830	210.344
FBtr0334571	2135	1953.31	0	0
FBtr0084709	1127	945.312	2	0.253778
FBtr0084708	1187	1005.31	0	0
FBtr0345811	1157	975.312	0	0
FBtr0078280	1022	840.312	9	1.2847
FBtr0082715	1557	1375.31	7	0.610513
FBtr0307387	2986	2804.31	0	0
FBtr0331854	2122	1940.31	4	0.247279
FBtr0307386	2983	2801.31	0	0
FBtr0307385	1265	1083.31	0	0
FBtr0075578	2199	2017.31	0	0
FBtr0301658	6023	5841.31	79.2732	1.62785
FBtr0076267	4320	4138.31	1150.89	33.3586
FBtr0076268	4832	4650.31	0	0
FBtr0345535	703	521.312	9.56535	2.20091
FBtr0072091	594	412.312	255.435	74.3109
FBtr0083024	784	602.312	0	0
FBtr0302362	548	366.312	3	0.982356
FBtr0091499	562	380.312	0	0
FBtr0340271	609	427.312	132	37.0533
FBtr0304673	1338	1156.31	89.2262	9.25583
FBtr0333053	1165	983.312	0	0
FBtr0304674	1191	1009.31	36.7788	4.3709
FBtr0333052	1356	1174.31	71.6044	7.31399
FBtr0075782	1110	928.312	950.747	122.848
FBtr0075783	852	670.312	44.4658	7.95697
FBtr0087013	2708	2526.31	242.608	11.5191
FBtr0306810	3248	3066.31	28.3918	1.11064
FBtr0334170	1229	1047.31	0	0
FBtr0344025	1160	978.312	8.02808	0.984311
FBtr0336971	2368	2186.31	104.972	5.75916
FBtr0076685	3979	3797.31	6620	209.113
FBtr0074307	1594	1412.31	111.726	9.48907
FBtr0074308	1608	1426.31	86.2587	7.25415
FBtr0074310	1340	1158.31	221.077	22.8938
FBtr0074309	1380	1198.31	0	0
FBtr0074306	1406	1224.31	52.9375	5.18644
FBtr0085738	889	707.312	0	0
FBtr0077525	1674	1492.31	1062.99	85.4417
FBtr0333250	1832	1650.31	94.0051	6.83256
FBtr0113244	1143	961.312	0	0
FBtr0332662	4118	3936.31	0.400034	0.01219
FBtr0072874	4112	3930.31	2.59997	0.0793486
FBtr0335433	1897	1715.31	0	0
FBtr0082555	1783	1601.31	136	10.1874
FBtr0112966	1188	1006.31	0	0
FBtr0343032	1227	1045.31	0	0
FBtr0334958	281	99.3631	0	0
FBtr0083685	823	641.312	1	0.187038
FBtr0077700	1147	965.312	0	0
FBtr0344434	1717	1535.31	2.67087e-05	2.08667e-06
FBtr0344433	1867	1685.31	452	32.1704
FBtr0086654	2399	2217.31	0	0
FBtr0086655	2048	1866.31	0	0
FBtr0340392	1950	1768.31	837	56.776
FBtr0343665	2709	2527.31	1	0.0474613
FBtr0080580	3841	3659.31	0	0
FBtr0084603	7543	7361.31	93.2656	1.51972
FBtr0111008	7672	7490.31	36.0235	0.576878
FBtr0304726	7973	7791.31	183.711	2.82828
FBtr0334925	7714	7532.31	0	0
FBtr0333289	4661	4479.31	116.227	3.11239
FBtr0308859	5850	5668.31	1230.15	26.0316
FBtr0077172	3036	2854.31	0	0
FBtr0301599	2776	2594.31	1638.39	75.7518
FBtr0333287	2541	2359.31	20.3739	1.03583
FBtr0077174	7989	7807.31	222.685	3.42127
FBtr0333288	7617	7435.31	119.26	1.92394
FBtr0077173	4580	4398.31	30.92	0.843242
FBtr0084883	786	604.312	4	0.793957
FBtr0089657	2781	2599.31	0.175492	0.00809835
FBtr0089661	12181	11999.3	0	0
FBtr0089659	1814	1632.31	0	0
FBtr0302902	6786	6604.31	1.64902	0.0299499
FBtr0346705	3836	3654.31	0	0
FBtr0089663	1774	1592.31	0	0
FBtr0346706	2781	2599.31	0.175492	0.00809835
FBtr0332299	3578	3396.31	0	0
FBtr0089660	2442	2260.31	0	0
FBtr0301955	1286	1104.31	0	0
FBtr0302903	4135	3953.31	0	0
FBtr0308199	2221	2039.31	0	0
FBtr0089658	7860	7678.31	0	0
FBtr0346703	2843	2661.31	0	0
FBtr0308200	4138	3956.31	0	0
FBtr0089340	3042	2860.31	726.331	30.4593
FBtr0089339	3351	3169.31	425.721	16.1123
FBtr0089338	3499	3317.31	381.043	13.778
FBtr0089341	2722	2540.31	518.906	24.5019
FBtr0083090	1699	1517.31	69.2745	5.47642
FBtr0083091	1702	1520.31	487.219	38.4406
FBtr0084291	1980	1798.31	1264.44	84.3395
FBtr0084290	1916	1734.31	2891.56	199.988
FBtr0082268	487	305.312	7	2.75013
FBtr0100293	2083	1901.31	48.3092	3.04772
FBtr0085919	1532	1350.31	4515.23	401.092
FBtr0085920	1424	1242.31	7470.46	721.298
FBtr0076909	566	384.312	0	0
FBtr0072767	2336	2154.31	419.798	23.3738
FBtr0072769	2260	2078.31	17.8433	1.02983
FBtr0072771	2318	2136.31	13.3592	0.750089
FBtr0072770	2251	2069.31	0	0
FBtr0345817	2483	2301.31	0	0
FBtr0072768	2332	2150.31	15.9995	0.892491
FBtr0076585	2451	2269.31	1673	88.4301
FBtr0078909	1343	1161.31	348.394	35.9848
FBtr0111220	1223	1041.31	271.606	31.2865
FBtr0072574	2133	1951.31	26	1.59825
FBtr0087499	1058	876.312	15	2.0532
FBtr0339691	1204	1022.31	179	21.0024
FBtr0074045	1377	1195.31	0	0
FBtr0072165	1239	1057.31	165	18.7189
FBtr0086753	1224	1042.31	0	0
FBtr0081028	606	424.312	0	0
FBtr0330102	3817	3635.31	3.5	0.115485
FBtr0075743	3817	3635.31	3.5	0.115485
FBtr0074912	1384	1202.31	0	0
FBtr0087504	651	469.312	0	0
FBtr0339979	600	418.312	0	0
FBtr0113742	709	527.312	11971.3	2723.16
FBtr0113743	1017	835.312	55.004	7.89849
FBtr0113744	959	777.312	100.431	15.4979
FBtr0308333	788	606.312	605.57	119.803
FBtr0308335	882	700.312	4.94113	0.846318
FBtr0308336	950	768.312	85.7295	13.3842
FBtr0308334	694	512.312	49.0127	11.4755
FBtr0301801	885	703.312	0	0
FBtr0084009	1722	1540.31	796	61.9873
FBtr0321261	813	631.312	137.071	26.0436
FBtr0084535	1321	1139.31	8.89476	0.936461
FBtr0084056	495	313.312	0	0
FBtr0346480	1030	848.312	0	0
FBtr0081302	1095	913.312	4	0.525339
FBtr0343637	1158	976.312	9.84316	1.20933
FBtr0079608	4525	4343.31	2074.64	57.2954
FBtr0307092	4778	4596.31	106.363	2.77575
FBtr0345577	3183	3001.31	0	0
FBtr0332341	2693	2511.31	4.99993	0.238815
FBtr0078076	2716	2534.31	6.93058e-05	3.28026e-06
FBtr0332342	2780	2598.31	0	0
FBtr0339699	1051	869.312	32.8925	4.53858
FBtr0345161	976	794.312	845.323	127.653
FBtr0339700	1080	898.312	97.5761	13.0291
FBtr0073764	1010	828.312	41.7939	6.05225
FBtr0073763	1014	832.312	9823.41	1415.71
FBtr0076653	912	730.312	596.578	97.9844
FBtr0076654	932	750.312	46.4224	7.42138
FBtr0086666	383	201.333	0	0
FBtr0309498	4031	3849.31	0	0
FBtr0309500	4366	4184.31	4.39755	0.126062
FBtr0070560	3426	3244.31	0.000873057	3.22789e-05
FBtr0332492	4953	4771.31	0	0
FBtr0070559	5433	5251.31	2.60158	0.0594248
FBtr0309499	4055	3873.31	0	0
FBtr0309501	5977	5795.31	0	0
FBtr0346123	1959	1777.31	11.5036	0.776372
FBtr0073755	1650	1468.31	218.085	17.8158
FBtr0333330	1450	1268.31	260.412	24.6282
FBtr0078503	1617	1435.31	0	0
FBtr0300085	999	817.312	0	0
FBtr0300360	1566	1384.31	10	0.866492
FBtr0332235	545	363.312	0	0
FBtr0080178	659	477.312	0	0
FBtr0340560	585	403.312	0	0
FBtr0305259	1225	1043.31	0	0
FBtr0306253	1786	1604.31	0	0
FBtr0089505	1959	1777.31	169.795	11.4593
FBtr0344995	1505	1323.31	33.1817	3.0077
FBtr0089503	1799	1617.31	117.383	8.70584
FBtr0089504	1804	1622.31	528.64	39.0863
FBtr0071670	853	671.312	2502	447.055
FBtr0071883	2252	2070.31	9860	571.267
FBtr0087780	997	815.312	0	0
FBtr0091767	537	355.312	0	0
FBtr0089861	561	379.312	0	0
FBtr0339992	567	385.312	0	0
FBtr0084229	1260	1078.31	11.3622	1.26391
FBtr0337044	1716	1534.31	77.3885	6.05008
FBtr0345205	1096	914.312	165.249	21.6792
FBtr0079155	958	776.312	0	0
FBtr0339155	4285	4103.31	70.8407	2.07084
FBtr0083392	3532	3350.31	935.159	33.481
FBtr0079198	2067	1885.31	40.8213	2.59718
FBtr0079196	1859	1677.31	785.485	56.1723
FBtr0333406	2395	2213.31	6.3073	0.341822
FBtr0304908	2872	2690.31	6.38618	0.284732
FBtr0079197	2977	2795.31	0	0
FBtr0331923	3300	3118.31	8.46729e-05	3.25704e-06
FBtr0088333	3270	3088.31	11.9999	0.466075
FBtr0331924	3313	3131.31	5.13842e-07	1.96835e-08
FBtr0345474	3733	3551.31	0	0
FBtr0077952	2745	2563.31	499	23.3506
FBtr0331697	2035	1853.31	105.036	6.79809
FBtr0084739	2690	2508.31	297.964	14.2489
FBtr0113216	866	684.312	3.04539	0.533811
FBtr0332130	1412	1230.31	7	0.682466
FBtr0076035	1700	1518.31	0	0
FBtr0306113	2832	2650.31	0	0
FBtr0079334	3320	3138.31	0	0
FBtr0079335	3075	2893.31	0	0
FBtr0085845	5079	4897.31	1320	32.3307
FBtr0344119	2149	1967.31	0	0
FBtr0309041	1497	1315.31	0	0
FBtr0080995	773	591.312	3	0.608559
FBtr0086664	367	185.353	0	0
FBtr0087652	506	324.312	0	0
FBtr0112366	662	480.312	0	0
FBtr0112560	4096	3914.31	11.1602	0.34199
FBtr0307883	3822	3640.31	8.83983	0.291275
FBtr0073601	4054	3872.31	1238.92	38.3771
FBtr0075147	992	810.312	1.11759e-06	1.65435e-07
FBtr0300047	983	801.312	0.999999	0.149691
FBtr0301567	418	236.312	0	0
FBtr0076512	1394	1212.31	16	1.58308
FBtr0344551	1101	919.312	0	0
FBtr0083581	1130	948.312	0	0
FBtr0083582	1272	1090.31	0	0
FBtr0083583	1082	900.312	0	0
FBtr0344550	1224	1042.31	0	0
FBtr0299950	5918	5736.31	47.2343	0.987696
FBtr0310314	2594	2412.31	0.0031583	0.000157043
FBtr0310315	2625	2443.31	0	0
FBtr0299951	6153	5971.31	0	0
FBtr0310316	2708	2526.31	123.839	5.87988
FBtr0299949	2705	2523.31	493.689	23.4683
FBtr0345383	1096	914.312	40.3913	5.29897
FBtr0075092	847	665.312	479.609	86.4689
FBtr0075101	1407	1225.31	0	0
FBtr0087392	1204	1022.31	85	9.97319
FBtr0084561	243	61.4051	0	0
FBtr0340006	2167	1985.31	0	0
FBtr0300853	1984	1802.31	0	0
FBtr0304712	1881	1699.31	24	1.69409
FBtr0112631	4478	4296.31	20.6023	0.5752
FBtr0112630	9298	9116.31	232.35	3.05718
FBtr0112632	8631	8449.31	3427.05	48.6516
FBtr0076753	1295	1113.31	996	107.31
FBtr0080397	1461	1279.31	335	31.4099
FBtr0329924	1461	1279.31	335	31.4099
FBtr0079413	2503	2321.31	293	15.1402
FBtr0331822	2630	2448.31	0	0
FBtr0078397	2621	2439.31	161	7.91693
FBtr0087802	728	546.312	0	0
FBtr0088082	1212	1030.31	1497.39	174.326
FBtr0088083	1579	1397.31	7.61478	0.653676
FBtr0083052	1828	1646.31	1738.3	126.652
FBtr0301845	1825	1643.31	96.6966	7.05813
FBtr0085921	2010	1828.31	135.618	8.89745
FBtr0305503	2561	2379.31	4.45564	0.224624
FBtr0085922	1814	1632.31	117.498	8.63427
FBtr0100511	1476	1294.31	50.9328	4.72016
FBtr0085923	2027	1845.31	71.2074	4.62865
FBtr0345685	2463	2281.31	40.2881	2.11831
FBtr0075640	1559	1377.31	540.301	47.0546
FBtr0331830	1906	1724.31	150.699	10.4832
FBtr0078183	3062	2880.31	16	0.666314
FBtr0112609	2357	2175.31	74.5602	4.11134
FBtr0112608	2550	2368.31	169.44	8.58173
FBtr0308812	1149	967.312	36	4.4641
FBtr0079272	3358	3176.31	334	12.6131
FBtr0339788	3700	3518.31	0	0
FBtr0329951	3358	3176.31	334	12.6131
FBtr0301281	2888	2706.31	0	0
FBtr0301282	2907	2725.31	0	0
FBtr0088307	2882	2700.31	318.993	14.1699
FBtr0088308	2901	2719.31	493.007	21.7466
FBtr0339352	2691	2509.31	2.30918	0.110383
FBtr0088773	1552	1370.31	0	0
FBtr0082788	729	547.312	0	0
FBtr0081692	834	652.312	0	0
FBtr0079099	2487	2305.31	873	45.4237
FBtr0078206	1665	1483.31	8.3117	0.672134
FBtr0080502	2749	2567.31	8	0.373775
FBtr0346423	3181	2999.31	0	0
FBtr0302987	1006	824.312	0	0
FBtr0080036	4318	4136.31	303.386	8.79793
FBtr0080035	3741	3559.31	3705.87	124.889
FBtr0304138	3882	3700.31	35.7441	1.15868
FBtr0113730	1516	1334.31	326	29.3061
FBtr0111120	401	219.312	1230.27	672.877
FBtr0334985	1013	831.312	21.7336	3.13593
FBtr0076135	2121	1939.31	21.7998	1.34835
FBtr0076134	2049	1867.31	220.2	14.1449
FBtr0073028	1913	1731.31	75.5423	5.23376
FBtr0073027	1958	1776.31	418.458	28.2573
FBtr0075408	2822	2640.31	189	8.58628
FBtr0083864	2188	2006.31	0	0
FBtr0078757	3095	2913.31	461.827	19.0148
FBtr0078755	2565	2383.31	20.107	1.01197
FBtr0078756	3122	2940.31	408.066	16.647
FBtr0110950	1968	1786.31	0	0
FBtr0339315	2810	2628.31	0	0
FBtr0073116	3839	3657.31	178.242	5.84584
FBtr0113133	3214	3032.31	0	0
FBtr0309235	2505	2323.31	19.0827	0.985217
FBtr0333894	3348	3166.31	0	0
FBtr0073115	2510	2328.31	886.675	45.6795
FBtr0073117	2973	2791.31	0	0
FBtr0113132	3911	3729.31	0	0
FBtr0079500	858	676.312	0	0
FBtr0100335	2633	2451.31	0	0
FBtr0100336	2510	2328.31	84.3809	4.34712
FBtr0100340	2828	2646.31	137.587	6.23642
FBtr0100339	2094	1912.31	201.129	12.6158
FBtr0085092	2629	2447.31	0	0
FBtr0100334	2506	2324.31	7.15424e-07	3.69205e-08
FBtr0100338	2810	2628.31	114.934	5.24528
FBtr0085093	3101	2919.31	9.92679	0.407875
FBtr0100337	2524	2342.31	52.0427	2.6651
FBtr0079937	2577	2395.31	5211	260.95
FBtr0075820	2045	1863.31	64.4687	4.15013
FBtr0345364	2289	2107.31	0	0
FBtr0331535	3283	3101.31	23.2411	0.898897
FBtr0075822	1569	1387.31	0	0
FBtr0075823	1070	888.312	89.2902	12.0569
FBtr0075821	1518	1336.31	0	0
FBtr0090034	1327	1145.31	0	0
FBtr0300083	6021	5839.31	68.1786	1.4005
FBtr0300080	4495	4313.31	127.425	3.54357
FBtr0300081	3290	3108.31	354.999	13.6994
FBtr0300084	4316	4134.31	309.818	8.98879
FBtr0300082	7593	7411.31	509.58	8.24738
FBtr0085055	1066	884.312	0	0
FBtr0085056	1002	820.312	0	0
FBtr0077039	1078	896.312	0	0
FBtr0083866	789	607.312	0	0
FBtr0082575	808	626.312	2	0.383034
FBtr0081309	522	340.312	0	0
FBtr0091846	529	347.312	1.61111	0.556422
FBtr0082216	1194	1012.31	0	0
FBtr0306718	415	233.312	0	0
FBtr0076934	2067	1885.31	5548	352.981
FBtr0088792	3027	2845.31	68.4439	2.88538
FBtr0088793	2445	2263.31	1684.56	89.277
FBtr0290308	1909	1727.31	137.893	9.57571
FBtr0330208	1909	1727.31	137.893	9.57571
FBtr0339775	2187	2005.31	7.21335	0.431473
FBtr0075565	1150	968.312	307.834	38.1329
FBtr0075566	1051	869.312	328.166	45.281
FBtr0340143	4294	4112.31	18.7777	0.547714
FBtr0331300	2980	2798.31	54.6112	2.3409
FBtr0071185	2980	2798.31	54.6112	2.3409
FBtr0078837	3208	3026.31	1191	47.2059
FBtr0100159	3274	3092.31	0	0
FBtr0331861	2646	2464.31	0	0
FBtr0331860	3113	2931.31	0	0
FBtr0074960	2827	2645.31	0	0
FBtr0273407	3200	3018.31	0	0
FBtr0077997	793	611.312	0	0
FBtr0087025	2666	2484.31	0	0
FBtr0087024	2281	2099.31	1	0.0571375
FBtr0344448	851	669.312	13.944	2.49895
FBtr0336814	707	525.312	651.322	148.723
FBtr0083366	494	312.312	0	0
FBtr0084601	2887	2705.31	17	0.753755
FBtr0075784	8068	7886.31	1271.15	19.3339
FBtr0331613	757	575.312	1	0.208495
FBtr0072428	1415	1233.31	622.03	60.4974
FBtr0305672	1421	1239.31	716.97	69.3935
FBtr0345487	1495	1313.31	25.0153	2.28473
FBtr0071708	1280	1098.31	453.024	49.476
FBtr0301410	967	785.312	1743.54	266.31
FBtr0071709	1279	1097.31	306.42	33.4954
FBtr0079516	1358	1176.31	2	0.203942
FBtr0335489	1423	1241.31	0	0
FBtr0074749	2069	1887.31	6.93865	0.440991
FBtr0074748	2092	1910.31	498.624	31.3088
FBtr0340611	1797	1615.31	263.756	19.5859
FBtr0087650	1427	1245.31	3.25352	0.313382
FBtr0072599	625	443.312	32	8.65843
FBtr0076869	1652	1470.31	0	0
FBtr0339402	1843	1661.31	3	0.216605
FBtr0091721	543	361.312	0	0
FBtr0089608	257	75.3715	0	0
FBtr0305053	310	128.353	0	0
FBtr0340497	1075	893.312	3	0.402825
FBtr0072100	738	556.312	1.99728	0.430645
FBtr0336685	741	559.312	0.00271971	0.000583267
FBtr0332343	68745	68563.3	0	0
FBtr0332348	69435	69253.3	0	0
FBtr0332347	56449	56267.3	0	0
FBtr0305141	47440	47258.3	0	0
FBtr0332353	54801	54619.3	0.699048	0.00153518
FBtr0305142	48068	47886.3	0	0
FBtr0332344	62656	62474.3	0	0
FBtr0332349	67506	67324.3	0	0
FBtr0332350	63747	63565.3	6.27289	0.0118371
FBtr0305145	26263	26081.3	15.563	0.0715754
FBtr0332352	47000	46818.3	0	0
FBtr0332351	56567	56385.3	0	0
FBtr0332345	71382	71200.3	0	0
FBtr0332354	50529	50347.3	16.465	0.0392269
FBtr0332355	59206	59024.3	0	0
FBtr0332346	69016	68834.3	0	0
FBtr0075376	402	220.312	0	0
FBtr0299971	762	580.312	17.8557	3.69075
FBtr0340023	697	515.312	86.6443	20.1682
FBtr0088592	1680	1498.31	109	8.72615
FBtr0113019	1072	890.312	301.674	40.6437
FBtr0340321	1715	1533.31	0	0
FBtr0081184	1718	1536.31	0	0
FBtr0110964	2843	2661.31	224.539	10.1203
FBtr0086782	2771	2589.31	530.357	24.5687
FBtr0110966	2897	2715.31	1.7016e-08	7.51683e-10
FBtr0110965	2838	2656.31	76.104	3.43658
FBtr0300552	1429	1247.31	6	0.576998
FBtr0077010	3547	3365.31	1	0.0356429
